transaction_id;transaction_date;transaction_time;transaction_qty;store_id;product_id;customer_id;employee_id;payment_methods_id
98387;17/05/2023;10:13:09;1;3;57;25431;1;2
98388;17/05/2023;10:13:09;1;3;74;23734;1;2
98389;17/05/2023;10:13:11;1;8;37;49956;6;1
98390;17/05/2023;10:13:35;1;3;22;49699;2;3
98391;17/05/2023;10:14:41;1;5;29;32396;3;3
98392;17/05/2023;10:14:42;2;3;38;9360;2;2
98393;17/05/2023;10:14:42;1;3;65;34244;1;2
98394;17/05/2023;10:14:47;1;5;36;10551;4;3
98395;17/05/2023;10:15:36;1;3;41;6915;2;1
98396;17/05/2023;10:15:36;1;3;65;33526;2;1
98397;17/05/2023;10:16:10;2;5;36;48092;4;3
98398;17/05/2023;10:16:21;1;3;32;19004;2;1
98399;17/05/2023;10:16:21;1;3;15;34454;1;2
98400;17/05/2023;10:19:14;1;3;43;12701;2;3
98401;17/05/2023;10:19:39;1;3;29;30005;2;2
98402;17/05/2023;10:19:39;1;3;77;48112;1;1
98403;17/05/2023;10:20:46;1;8;39;36448;5;3
98404;17/05/2023;10:20:46;1;8;63;27350;6;2
98405;17/05/2023;10:23:02;2;3;35;9617;2;3
98406;17/05/2023;10:23:09;2;3;26;18375;2;3
98407;17/05/2023;10:23:41;2;3;53;4969;2;3
98408;17/05/2023;10:23:41;1;3;74;10795;1;3
98409;17/05/2023;10:24:07;1;3;60;48336;2;1
98410;17/05/2023;10:24:07;1;3;3;8439;1;1
98411;17/05/2023;10:25:14;2;8;44;44689;6;2
98412;17/05/2023;10:25:39;1;3;59;44510;2;1
98413;17/05/2023;10:25:39;1;3;76;35132;2;2
98414;17/05/2023;10:25:39;2;8;55;47665;5;3
98415;17/05/2023;10:25:39;1;8;69;8462;5;2
98416;17/05/2023;10:26:03;1;8;30;4587;5;1
98417;17/05/2023;10:26:05;1;5;54;24469;4;1
98418;17/05/2023;10:26:05;1;5;78;20581;4;1
98419;17/05/2023;10:26:10;1;5;45;43475;3;2
98420;17/05/2023;10:26:28;1;5;30;13504;4;2
98421;17/05/2023;10:26:34;1;3;32;29681;1;2
98422;17/05/2023;10:26:38;1;5;59;32686;3;1
98423;17/05/2023;10:27:14;1;3;60;15094;2;2
98424;17/05/2023;10:27:14;1;3;73;26589;1;3
98425;17/05/2023;10:27:38;2;5;36;38435;4;1
98426;17/05/2023;10:28:43;1;3;52;5311;2;3
98427;17/05/2023;10:30:17;1;3;44;43530;2;3
98428;17/05/2023;10:30:25;1;3;46;21681;1;3
98429;17/05/2023;10:30:25;1;3;74;35083;2;3
98430;17/05/2023;10:31:01;2;3;31;16100;2;3
98431;17/05/2023;10:31:43;2;8;24;28827;6;2
98432;17/05/2023;10:31:49;1;3;61;10257;1;3
98433;17/05/2023;10:31:49;1;3;76;20825;2;3
98434;17/05/2023;10:32:11;2;3;29;13271;2;2
98435;17/05/2023;10:32:47;1;3;37;21854;1;2
98436;17/05/2023;10:32:47;2;3;64;42332;1;3
98437;17/05/2023;10:33:06;2;3;33;30142;1;2
98438;17/05/2023;10:33:06;1;3;83;29969;1;3
98439;17/05/2023;10:33:26;2;5;35;6271;4;3
98440;17/05/2023;10:33:43;3;5;45;43559;3;3
98441;17/05/2023;10:34:08;2;3;45;29133;1;1
98442;17/05/2023;10:34:15;1;5;36;21464;3;2
98443;17/05/2023;10:34:15;1;5;73;46415;4;1
98444;17/05/2023;10:35:33;1;3;55;23738;1;2
98445;17/05/2023;10:35:56;1;5;48;37010;4;3
98446;17/05/2023;10:36:17;1;8;71;38838;5;3
98447;17/05/2023;10:36:17;1;8;71;5531;6;1
98448;17/05/2023;10:38:42;2;3;51;45185;2;1
98449;17/05/2023;10:38:44;2;5;29;35716;3;2
98450;17/05/2023;10:39:02;2;8;37;19464;5;1
98451;17/05/2023;10:39:02;1;8;84;47582;6;1
98452;17/05/2023;10:39:02;1;8;78;48159;6;2
98453;17/05/2023;10:39:27;2;3;52;29626;1;3
98454;17/05/2023;10:40:20;2;5;34;22738;3;2
98455;17/05/2023;10:40:20;1;5;77;22815;3;1
98456;17/05/2023;10:40:52;1;8;22;47966;5;3
98457;17/05/2023;10:41:08;1;3;25;9024;1;2
98458;17/05/2023;10:41:08;1;3;70;36517;2;3
98459;17/05/2023;10:42:00;2;8;33;48657;6;2
98460;17/05/2023;10:42:11;2;5;39;9587;3;1
98461;17/05/2023;10:42:11;2;5;64;17175;3;1
98462;17/05/2023;10:42:11;1;5;79;27563;3;3
98463;17/05/2023;10:42:55;2;5;51;26579;3;3
98464;17/05/2023;10:43:49;2;8;50;8436;6;2
98465;17/05/2023;10:44:15;2;3;46;3646;2;1
98466;17/05/2023;10:44:29;2;3;51;37444;2;3
98467;17/05/2023;10:46:02;2;5;87;3125;4;2
98468;17/05/2023;10:46:02;1;5;71;45605;3;1
98469;17/05/2023;10:46:02;1;5;2;1722;3;2
98470;17/05/2023;10:46:26;2;3;55;23180;2;2
98471;17/05/2023;10:46:26;2;3;57;23046;2;3
98472;17/05/2023;10:47:05;1;8;41;27131;6;3
98473;17/05/2023;10:47:05;2;8;65;32210;5;2
98474;17/05/2023;10:47:05;1;8;74;37005;6;1
98475;17/05/2023;10:47:15;2;3;59;15982;2;3
98476;17/05/2023;10:47:53;2;8;51;17826;5;2
98477;17/05/2023;10:47:53;1;8;71;2016;5;1
98478;17/05/2023;10:48:35;1;5;71;31664;3;2
98479;17/05/2023;10:48:54;1;5;54;34020;4;1
98480;17/05/2023;10:49:17;1;3;46;36457;1;1
98481;17/05/2023;10:49:17;1;3;78;35151;2;3
98482;17/05/2023;10:49:44;2;5;39;33451;4;1
98483;17/05/2023;10:49:44;2;5;64;4356;4;2
98484;17/05/2023;10:49:58;1;3;50;41472;2;1
98485;17/05/2023;10:50:31;1;3;59;29558;2;3
98486;17/05/2023;10:52:05;2;3;25;30792;2;1
98487;17/05/2023;10:52:58;1;3;26;24956;1;2
98488;17/05/2023;10:52:58;1;3;74;79;1;3
98489;17/05/2023;10:53:34;2;8;44;10725;5;1
98490;17/05/2023;10:53:38;2;8;31;31775;5;1
98491;17/05/2023;10:53:38;1;8;78;38994;5;1
98492;17/05/2023;10:53:51;2;8;39;32975;5;3
98493;17/05/2023;10:53:51;2;8;84;25229;6;3
98494;17/05/2023;10:53:51;1;8;76;48276;6;2
98495;17/05/2023;10:54:32;2;3;53;14028;2;2
98496;17/05/2023;10:54:32;1;3;83;19828;1;2
98497;17/05/2023;10:54:48;2;3;40;10359;2;3
98498;17/05/2023;10:54:48;1;3;84;35317;1;2
98499;17/05/2023;10:54:57;1;8;46;10249;6;1
98500;17/05/2023;10:56:31;2;8;54;48418;6;2
98501;17/05/2023;10:56:31;1;8;71;31910;5;2
98502;17/05/2023;10:58:39;1;8;40;48523;5;2
98503;17/05/2023;10:58:39;1;8;65;7447;5;3
98504;17/05/2023;10:58:39;1;8;75;49188;6;1
98505;17/05/2023;10:58:40;1;3;48;3778;2;2
98506;17/05/2023;10:59:35;1;3;56;27337;2;3
98507;17/05/2023;11:01:41;2;8;27;7537;6;2
98508;17/05/2023;11:01:41;1;8;73;16032;6;2
98509;17/05/2023;11:04:15;2;3;43;12269;2;2
98510;17/05/2023;11:05:54;2;8;47;46228;5;1
98511;17/05/2023;11:08:08;1;5;45;29723;4;3
98512;17/05/2023;11:08:25;2;5;55;37731;3;2
98513;17/05/2023;11:09:12;1;8;23;29350;5;1
98514;17/05/2023;11:10:28;1;3;34;8920;1;1
98515;17/05/2023;11:10:59;1;8;46;34749;5;1
98516;17/05/2023;11:10:59;1;8;17;23268;6;2
98517;17/05/2023;11:11:24;1;3;34;29268;1;3
98518;17/05/2023;11:12:00;2;5;37;41086;3;3
98519;17/05/2023;11:12:00;1;5;63;27929;4;2
98520;17/05/2023;11:12:26;1;8;23;47836;5;1
98521;17/05/2023;11:14:36;1;3;36;37176;1;2
98522;17/05/2023;11:14:36;1;3;76;24312;2;1
98523;17/05/2023;11:15:26;2;3;26;40271;2;2
98524;17/05/2023;11:15:53;2;8;43;41094;5;1
98525;17/05/2023;11:15:53;1;8;74;15981;5;3
98526;17/05/2023;11:18:31;1;8;87;28639;6;2
98527;17/05/2023;11:18:31;1;8;72;15125;5;1
98528;17/05/2023;11:18:31;1;8;72;3093;5;2
98529;17/05/2023;11:18:31;8;8;8;43930;5;2
98530;17/05/2023;11:18:48;1;5;49;9440;4;1
98531;17/05/2023;11:18:48;1;5;69;33974;3;3
98532;17/05/2023;11:20:47;2;3;56;31728;1;2
98533;17/05/2023;11:21:21;2;8;22;27246;5;1
98534;17/05/2023;11:21:53;2;8;49;8429;5;2
98535;17/05/2023;11:23:55;1;5;55;27356;4;2
98536;17/05/2023;11:23:55;1;5;79;44589;3;3
98537;17/05/2023;11:28:45;1;8;52;33091;5;3
98538;17/05/2023;11:29:50;2;3;38;13630;2;1
98539;17/05/2023;11:32:49;2;3;47;4723;1;2
98540;17/05/2023;11:33:05;1;3;41;31440;2;3
98541;17/05/2023;11:33:05;1;3;63;10055;1;3
98542;17/05/2023;11:33:12;2;5;58;38006;4;1
98543;17/05/2023;11:34:10;1;8;52;35950;6;3
98544;17/05/2023;11:36:51;1;8;40;2311;6;1
98545;17/05/2023;11:36:51;1;8;84;47031;6;1
98546;17/05/2023;11:36:54;2;8;47;14065;6;3
98547;17/05/2023;11:37:07;1;5;32;33655;4;3
98548;17/05/2023;11:38:28;2;3;32;4573;1;2
98549;17/05/2023;11:40:15;2;8;48;4733;5;2
98550;17/05/2023;11:40:26;1;3;50;35207;1;1
98551;17/05/2023;11:40:26;1;3;78;4050;1;3
98552;17/05/2023;11:41:19;1;8;49;40250;5;1
98553;17/05/2023;11:41:49;1;3;32;21083;2;2
98554;17/05/2023;11:44:28;2;3;40;17065;1;2
98555;17/05/2023;11:46:21;2;5;56;32168;4;1
98556;17/05/2023;11:46:21;1;5;75;15198;4;1
98557;17/05/2023;11:48:54;2;8;33;6607;5;2
98558;17/05/2023;11:49:12;2;3;60;42481;2;2
98559;17/05/2023;11:50:50;2;3;54;14882;1;1
98560;17/05/2023;11:52:28;2;5;39;21426;4;3
98561;17/05/2023;11:52:28;2;5;84;29301;3;1
98562;17/05/2023;11:53:13;1;5;61;4432;3;2
98563;17/05/2023;11:53:13;1;5;78;44988;4;2
98564;17/05/2023;11:55:04;1;3;23;42772;1;1
98565;17/05/2023;11:56:32;1;5;53;4809;3;3
98566;17/05/2023;11:56:32;1;5;75;5319;3;3
98567;17/05/2023;11:57:01;1;3;55;34757;1;2
98568;17/05/2023;11:57:13;2;5;51;18289;4;1
98569;17/05/2023;12:00:00;1;3;31;22486;1;3
98570;17/05/2023;12:03:40;2;3;36;15714;2;2
98571;17/05/2023;12:04:52;2;5;59;10191;3;3
98572;17/05/2023;12:06:49;1;3;55;928;2;3
98573;17/05/2023;12:08:33;2;3;54;10087;2;2
98574;17/05/2023;12:11:30;2;5;44;13511;4;1
98575;17/05/2023;12:13:58;2;5;55;38446;3;2
98576;17/05/2023;12:18:15;2;3;31;29970;2;1
98577;17/05/2023;12:19:10;1;8;31;9230;6;2
98578;17/05/2023;12:20:54;1;5;52;29826;4;3
98579;17/05/2023;12:22:59;2;3;38;21803;2;2
98580;17/05/2023;12:22:59;2;3;84;40312;2;1
98581;17/05/2023;12:22:59;1;3;74;5927;1;3
98582;17/05/2023;12:23:16;1;3;32;12840;1;1
98583;17/05/2023;12:26:16;2;5;24;33707;4;3
98584;17/05/2023;12:26:16;1;5;79;18202;3;3
98585;17/05/2023;12:27:24;1;5;59;39884;3;1
98586;17/05/2023;12:27:57;1;5;28;40850;4;2
98587;17/05/2023;12:28:37;2;8;59;19985;5;1
98588;17/05/2023;12:33:36;1;3;50;5190;2;2
98589;17/05/2023;12:34:20;1;5;53;49052;3;3
98590;17/05/2023;12:41:11;2;5;54;22917;4;3
98591;17/05/2023;12:41:11;1;5;73;6239;4;1
98592;17/05/2023;12:41:51;2;8;24;10445;5;1
98593;17/05/2023;12:42:39;1;8;41;16199;6;1
98594;17/05/2023;12:43:04;1;5;57;26063;3;1
98595;17/05/2023;12:43:44;2;8;38;27228;5;1
98596;17/05/2023;12:43:44;1;8;84;46768;5;1
98597;17/05/2023;12:43:47;1;3;54;33281;1;1
98598;17/05/2023;12:44:40;1;5;36;19447;3;3
98599;17/05/2023;12:44:40;1;5;81;42967;3;3
98600;17/05/2023;12:45:56;1;3;50;42187;2;1
98601;17/05/2023;12:50:44;1;5;41;3613;4;3
98602;17/05/2023;12:50:44;1;5;63;47111;4;3
98603;17/05/2023;12:50:44;1;5;69;17452;3;3
98604;17/05/2023;12:50:57;1;8;58;39419;6;3
98605;17/05/2023;12:51:59;1;5;26;21901;3;2
98606;17/05/2023;12:54:28;2;3;32;23655;1;1
98607;17/05/2023;12:54:42;1;3;51;47755;2;3
98608;17/05/2023;12:56:05;2;3;50;29584;1;1
98609;17/05/2023;12:56:11;1;8;26;5382;5;2
98610;17/05/2023;12:59:21;1;5;24;3016;3;2
98611;17/05/2023;13:00:25;1;8;28;4991;6;2
98612;17/05/2023;13:00:46;2;5;24;46228;3;1
98613;17/05/2023;13:02:58;2;5;34;38740;4;3
98614;17/05/2023;13:02:58;1;5;76;18148;3;3
98615;17/05/2023;13:06:22;1;8;59;7263;5;1
98616;17/05/2023;13:06:39;1;8;53;45128;5;3
98617;17/05/2023;13:07:22;2;8;28;32540;5;3
98618;17/05/2023;13:09:21;1;3;48;16115;2;1
98619;17/05/2023;13:09:24;2;3;39;17257;1;2
98620;17/05/2023;13:15:11;1;5;57;38990;3;1
98621;17/05/2023;13:15:11;1;5;71;46643;4;2
98622;17/05/2023;13:16:12;2;3;30;11112;2;2
98623;17/05/2023;13:16:12;1;3;76;21671;1;1
98624;17/05/2023;13:16:48;1;8;41;30344;6;2
98625;17/05/2023;13:16:48;2;8;63;33794;5;1
98626;17/05/2023;13:17:43;2;3;47;27303;2;2
98627;17/05/2023;13:18:06;1;5;61;4281;3;3
98628;17/05/2023;13:23:32;1;8;23;45048;6;1
98629;17/05/2023;13:24:57;2;5;45;47289;4;2
98630;17/05/2023;13:26:01;1;3;48;15844;2;2
98631;17/05/2023;13:26:02;2;5;23;20361;4;1
98632;17/05/2023;13:27:12;2;8;42;35765;6;1
98633;17/05/2023;13:28:32;2;3;46;23088;2;3
98634;17/05/2023;13:28:32;1;3;4;40425;2;3
98635;17/05/2023;13:35:12;2;3;55;8846;1;1
98636;17/05/2023;13:36:33;1;5;23;14302;3;1
98637;17/05/2023;13:36:33;1;5;73;10557;4;1
98638;17/05/2023;13:39:01;1;5;38;6246;3;1
98639;17/05/2023;13:39:01;1;5;65;36409;3;3
98640;17/05/2023;13:39:25;1;3;42;1291;2;1
98641;17/05/2023;13:42:15;2;5;34;27309;4;3
98642;17/05/2023;13:43:36;2;3;32;34960;1;1
98643;17/05/2023;13:45:38;2;8;49;6920;6;1
98644;17/05/2023;13:45:49;2;3;31;17604;1;3
98645;17/05/2023;13:46:47;1;3;46;6407;1;3
98646;17/05/2023;13:47:11;1;5;24;3389;3;1
98647;17/05/2023;13:47:11;1;5;76;45426;4;3
98648;17/05/2023;13:48:17;2;5;54;25720;4;1
98649;17/05/2023;13:51:11;2;5;34;1279;4;1
98650;17/05/2023;13:53:11;1;8;46;8537;5;1
98651;17/05/2023;13:53:11;1;8;9;771;5;2
98652;17/05/2023;13:55:37;1;3;26;34026;2;3
98653;17/05/2023;13:57:04;1;3;48;33997;1;1
98654;17/05/2023;13:57:04;1;3;77;25802;1;1
98655;17/05/2023;13:59:32;1;5;45;44530;4;2
98656;17/05/2023;13:59:44;1;5;29;32889;3;3
98657;17/05/2023;14:04:26;1;5;29;21176;4;3
98658;17/05/2023;14:04:27;1;5;54;42913;4;2
98659;17/05/2023;14:05:19;1;5;28;45972;3;3
98660;17/05/2023;14:05:23;2;3;47;2478;1;1
98661;17/05/2023;14:07:22;1;5;39;22934;3;1
98662;17/05/2023;14:07:22;1;5;84;39698;3;3
98663;17/05/2023;14:07:22;1;5;83;30904;4;2
98664;17/05/2023;14:07:25;2;8;32;3701;5;3
98665;17/05/2023;14:15:54;1;8;51;22004;5;2
98666;17/05/2023;14:21:33;2;3;52;5343;2;1
98667;17/05/2023;14:21:42;1;8;40;9715;6;2
98668;17/05/2023;14:21:42;1;8;84;7368;6;3
98669;17/05/2023;14:24:01;1;8;56;33238;6;2
98670;17/05/2023;14:29:40;2;3;55;23121;2;3
98671;17/05/2023;14:30:06;1;5;44;29920;3;1
98672;17/05/2023;14:30:06;1;5;78;34131;4;1
98673;17/05/2023;14:32:38;1;3;51;22884;1;2
98674;17/05/2023;14:34:13;2;3;50;1207;2;1
98675;17/05/2023;14:35:55;1;5;49;33939;3;1
98676;17/05/2023;14:37:44;2;5;33;40724;4;3
98677;17/05/2023;14:38:52;1;3;35;48124;1;1
98678;17/05/2023;14:39:07;1;5;32;28246;4;2
98679;17/05/2023;14:40:34;1;5;49;44705;4;3
98680;17/05/2023;14:42:28;2;3;34;22376;2;3
98681;17/05/2023;14:48:02;1;5;38;13247;3;1
98682;17/05/2023;14:48:02;2;5;65;40735;4;1
98683;17/05/2023;14:48:02;1;5;76;4956;4;3
98684;17/05/2023;14:49:14;2;3;53;37916;2;1
98685;17/05/2023;14:51:59;2;3;61;31085;2;3
98686;17/05/2023;14:51:59;1;3;79;36003;2;2
98687;17/05/2023;14:52:06;1;3;37;25966;1;1
98688;17/05/2023;14:53:24;2;8;52;38191;5;3
98689;17/05/2023;14:54:29;1;5;51;25881;3;3
98690;17/05/2023;14:54:29;1;5;71;38684;4;1
98691;17/05/2023;14:59:17;2;3;29;35397;2;2
98692;17/05/2023;14:59:49;1;3;32;22875;2;2
98693;17/05/2023;15:12:01;1;8;22;29841;5;3
98694;17/05/2023;15:16:54;2;3;22;45500;1;3
98695;17/05/2023;15:16:54;1;3;81;29921;2;1
98696;17/05/2023;15:19:41;1;5;44;42790;4;2
98697;17/05/2023;15:19:41;1;5;73;30863;3;1
98698;17/05/2023;15:19:56;2;3;58;25601;1;1
98699;17/05/2023;15:19:56;1;3;74;32680;2;1
98700;17/05/2023;15:23:45;1;5;51;39093;3;1
98701;17/05/2023;15:23:45;1;5;70;10813;4;1
98702;17/05/2023;15:30:42;2;8;58;22684;5;1
98703;17/05/2023;15:31:07;2;5;59;47642;4;2
98704;17/05/2023;15:39:51;1;3;23;33527;1;1
98705;17/05/2023;15:39:51;1;3;69;10256;1;1
98706;17/05/2023;15:39:57;2;3;27;39419;2;1
98707;17/05/2023;15:39:57;1;3;70;43792;1;1
98708;17/05/2023;15:41:33;2;5;41;35979;4;1
98709;17/05/2023;15:41:33;2;5;65;3861;3;1
98710;17/05/2023;15:41:33;1;5;77;13027;3;1
98711;17/05/2023;15:44:06;1;5;36;47160;4;3
98712;17/05/2023;15:44:34;1;5;33;49885;3;1
98713;17/05/2023;15:44:48;2;8;39;35091;5;2
98714;17/05/2023;15:45:00;2;8;55;3914;6;3
98715;17/05/2023;15:45:30;1;8;41;39631;5;3
98716;17/05/2023;15:46:14;1;5;38;31430;4;2
98717;17/05/2023;15:46:14;2;5;64;4984;3;1
98718;17/05/2023;15:48:43;1;5;61;44324;3;3
98719;17/05/2023;15:49:19;2;3;30;24876;2;3
98720;17/05/2023;15:49:19;1;3;74;85;2;2
98721;17/05/2023;15:50:50;1;3;47;48312;2;1
98722;17/05/2023;15:52:24;1;5;31;801;4;3
98723;17/05/2023;15:52:46;1;8;61;8313;6;2
98724;17/05/2023;15:52:46;1;8;72;43973;5;2
98725;17/05/2023;15:52:52;2;8;61;43953;5;3
98726;17/05/2023;15:56:48;2;3;48;42827;2;2
98727;17/05/2023;15:56:49;2;8;22;39077;5;2
98728;17/05/2023;15:57:52;1;5;61;13332;4;3
98729;17/05/2023;15:57:52;1;5;75;26191;3;2
98730;17/05/2023;15:58:11;1;3;34;19494;1;2
98731;17/05/2023;15:58:56;2;8;35;32090;6;3
98732;17/05/2023;16:02:04;1;5;59;9985;4;1
98733;17/05/2023;16:02:07;2;3;39;4539;2;3
98734;17/05/2023;16:02:07;2;3;65;36987;2;3
98735;17/05/2023;16:05:55;1;5;37;6969;3;2
98736;17/05/2023;16:05:55;1;5;63;22844;4;1
98737;17/05/2023;16:09:59;1;3;31;49580;2;1
98738;17/05/2023;16:09:59;1;3;78;23673;2;2
98739;17/05/2023;16:14:42;2;8;53;17321;5;1
98740;17/05/2023;16:15:30;1;5;37;23466;4;1
98741;17/05/2023;16:15:30;2;5;84;45093;4;1
98742;17/05/2023;16:15:30;1;5;6;6847;3;1
98743;17/05/2023;16:16:37;1;5;26;10505;4;1
98744;17/05/2023;16:16:59;2;8;54;9;5;1
98745;17/05/2023;16:17:10;1;3;61;20694;1;1
98746;17/05/2023;16:17:33;1;8;51;11504;5;2
98747;17/05/2023;16:18:38;2;5;53;41650;4;3
98748;17/05/2023;16:21:32;2;5;53;45330;4;3
98749;17/05/2023;16:24:04;1;5;57;41709;4;2
98750;17/05/2023;16:24:04;1;5;83;1814;4;2
98751;17/05/2023;16:25:05;1;5;36;36429;3;2
98752;17/05/2023;16:26:33;2;3;24;21627;1;1
98753;17/05/2023;16:28:53;1;8;87;39542;5;2
98754;17/05/2023;16:29:23;2;5;60;19363;3;3
98755;17/05/2023;16:30:14;1;3;37;5272;2;2
98756;17/05/2023;16:31:02;1;5;87;36774;3;3
98757;17/05/2023;16:32:26;1;8;22;35632;6;3
98758;17/05/2023;16:34:27;2;8;39;18246;6;2
98759;17/05/2023;16:37:22;1;5;30;11638;3;3
98760;17/05/2023;16:39:52;2;3;32;23387;2;2
98761;17/05/2023;16:39:59;2;3;38;28334;1;1
98762;17/05/2023;16:39:59;1;3;65;33276;2;3
98763;17/05/2023;16:39:59;1;3;78;18251;1;3
98764;17/05/2023;16:40:31;1;5;51;26320;3;1
98765;17/05/2023;16:40:31;1;5;70;3923;4;2
98766;17/05/2023;16:43:45;2;8;54;6560;6;3
98767;17/05/2023;16:49:27;1;8;24;33308;6;3
98768;17/05/2023;16:49:46;1;5;37;12866;4;3
98769;17/05/2023;16:49:46;1;5;64;36488;4;2
98770;17/05/2023;16:53:47;1;8;54;39677;6;2
98771;17/05/2023;16:54:45;2;3;22;15838;1;1
98772;17/05/2023;16:55:15;1;5;55;15687;4;2
98773;17/05/2023;16:55:29;2;5;87;46588;3;3
98774;17/05/2023;17:01:47;1;5;60;46945;4;2
98775;17/05/2023;17:03:44;1;3;46;4432;1;3
98776;17/05/2023;17:06:43;1;5;54;5897;4;1
98777;17/05/2023;17:06:43;1;5;69;36654;3;1
98778;17/05/2023;17:08:42;1;5;35;42100;3;2
98779;17/05/2023;17:08:42;1;5;70;16663;4;1
98780;17/05/2023;17:08:49;2;5;43;32522;4;2
98781;17/05/2023;17:11:10;1;5;40;46557;4;1
98782;17/05/2023;17:11:10;2;5;63;10275;4;1
98783;17/05/2023;17:12:14;1;5;36;6002;4;1
98784;17/05/2023;17:16:27;1;5;31;6368;3;1
98785;17/05/2023;17:17:51;2;3;25;7743;2;3
98786;17/05/2023;17:19:18;2;8;27;31724;6;3
98787;17/05/2023;17:20:00;1;3;46;23222;2;1
98788;17/05/2023;17:21:45;2;3;34;16074;1;3
98789;17/05/2023;17:21:45;1;3;81;10727;2;2
98790;17/05/2023;17:24:18;1;8;50;24670;5;2
98791;17/05/2023;17:24:31;2;5;54;2769;4;1
98792;17/05/2023;17:24:31;1;5;71;28207;4;3
98793;17/05/2023;17:25:05;1;3;26;8121;2;2
98794;17/05/2023;17:25:35;2;3;34;7446;2;1
98795;17/05/2023;17:25:35;1;3;69;42318;2;2
98796;17/05/2023;17:26:06;2;3;48;24202;1;3
98797;17/05/2023;17:27:49;2;3;39;39198;1;1
98798;17/05/2023;17:31:16;2;3;58;24500;1;1
98799;17/05/2023;17:31:16;1;3;82;31750;1;3
98800;17/05/2023;17:32:02;1;5;46;22731;4;1
98801;17/05/2023;17:32:43;1;5;46;8269;3;3
98802;17/05/2023;17:32:43;1;5;77;38659;3;2
98803;17/05/2023;17:33:02;2;5;27;17228;4;3
98804;17/05/2023;17:34:44;2;3;25;40394;1;2
98805;17/05/2023;17:34:44;1;3;69;6429;2;3
98806;17/05/2023;17:34:44;1;3;83;23414;2;2
98807;17/05/2023;17:36:26;1;3;57;830;1;2
98808;17/05/2023;17:36:26;1;3;78;43437;1;2
98809;17/05/2023;17:40:13;2;3;59;34226;2;1
98810;17/05/2023;17:40:13;1;3;72;14949;1;3
98811;17/05/2023;17:41:53;1;5;32;16762;4;1
98812;17/05/2023;17:43:31;1;8;39;33216;5;1
98813;17/05/2023;17:44:09;1;3;39;9676;2;2
98814;17/05/2023;17:44:15;2;3;54;48928;1;3
98815;17/05/2023;17:44:40;2;3;61;48340;1;3
98816;17/05/2023;17:44:40;1;3;69;38385;2;1
98817;17/05/2023;17:49:28;1;3;29;14166;2;3
98818;17/05/2023;17:51:29;2;5;41;8788;3;1
98819;17/05/2023;17:51:29;1;5;84;8714;4;2
98820;17/05/2023;17:52:36;1;5;25;48604;3;3
98821;17/05/2023;17:56:06;2;3;59;33727;1;3
98822;17/05/2023;17:58:15;2;8;31;2422;6;2
98823;17/05/2023;18:02:45;2;8;33;4687;5;2
98824;17/05/2023;18:07:39;2;5;24;15565;3;3
98825;17/05/2023;18:08:24;2;3;50;6985;2;2
98826;17/05/2023;18:10:40;2;3;25;33670;1;2
98827;17/05/2023;18:11:06;1;5;42;39735;3;1
98828;17/05/2023;18:11:06;1;5;78;16469;3;1
98829;17/05/2023;18:12:27;2;5;60;29669;3;2
98830;17/05/2023;18:12:38;2;8;60;10862;5;3
98831;17/05/2023;18:15:15;2;3;57;35043;2;2
98832;17/05/2023;18:15:15;1;3;78;7868;1;3
98833;17/05/2023;18:16:34;2;5;31;28993;3;3
98834;17/05/2023;18:18:50;2;5;49;48914;3;3
98835;17/05/2023;18:19:51;1;5;61;12299;3;1
98836;17/05/2023;18:22:15;2;3;24;33539;1;2
98837;17/05/2023;18:23:42;1;5;32;2264;3;3
98838;17/05/2023;18:25:23;2;3;23;31437;1;1
98839;17/05/2023;18:25:30;2;5;27;10118;3;3
98840;17/05/2023;18:28:46;1;8;54;45116;5;3
98841;17/05/2023;18:28:56;2;8;49;38706;6;1
98842;17/05/2023;18:30:16;1;3;55;47384;1;2
98843;17/05/2023;18:31:12;1;3;23;39152;1;1
98844;17/05/2023;18:32:44;1;8;40;39536;6;1
98845;17/05/2023;18:37:16;2;3;23;23877;1;1
98846;17/05/2023;18:37:44;2;3;36;35540;1;1
98847;17/05/2023;18:38:13;2;8;42;29940;6;3
98848;17/05/2023;18:41:33;1;3;54;7817;1;2
98849;17/05/2023;18:51:05;1;3;22;34788;1;1
98850;17/05/2023;18:51:15;2;8;47;34014;6;3
98851;17/05/2023;18:52:49;2;8;56;47319;5;1
98852;17/05/2023;18:54:44;2;8;41;20896;6;1
98853;17/05/2023;18:54:44;2;8;84;8438;5;2
98854;17/05/2023;18:57:41;1;3;59;16350;2;1
98855;17/05/2023;18:58:49;2;8;27;20419;5;3
98856;17/05/2023;19:00:55;1;8;33;48487;5;1
98857;17/05/2023;19:04:16;2;3;34;18120;2;3
98858;17/05/2023;19:09:58;2;3;26;25879;2;2
98859;17/05/2023;19:12:11;2;3;61;11377;1;3
98860;17/05/2023;19:16:55;1;8;43;6528;5;1
98861;17/05/2023;19:19:01;2;8;28;20608;5;3
98862;17/05/2023;19:19:09;2;8;22;31837;5;1
98863;17/05/2023;19:34:44;2;8;53;14675;6;3
98864;17/05/2023;19:37:11;2;8;43;38534;5;2
98865;17/05/2023;19:40:42;2;3;51;3336;2;3
98866;17/05/2023;19:40:42;1;3;73;27900;2;2
98867;17/05/2023;19:45:12;2;3;49;35660;2;3
